video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments,Mistral_answer
fh8-t97Gr04,absorb appli banana bathtub face flour keep lay mash mask nutrient orang pore relax skin spoon vitamin,"[11, 20, 932, 1034]",,"['absorb appli banana bathtub', 'face flour keep lay', 'mash mask nutrient orang', 'pore relax skin spoon vitamin']","{'Segment-1': ['absorb', 'appli', 'banana', 'bathtub'], 'Segment-2': ['face', 'flour', 'keep', 'lay'], 'Segment-3': ['mash', 'mask', 'nutrient', 'orang'], 'Segment-4': ['pore', 'relax', 'skin', 'spoon', 'vitamin']}","[['absorb', 'appli', 'banana', 'bathtub'], ['face', 'flour', 'keep', 'lay'], ['mash', 'mask', 'nutrient', 'orang'], ['pore', 'relax', 'skin', 'spoon', 'vitamin']]",
e6eWw6ejs4g,differ dx gimbal qq quandri radio sound switch um,"[64, 3251]",,"['differ dx', 'gimbal qq', 'quandri radio', 'sound switch um']","{'Segment-1': ['differ', 'dx'], 'Segment-2': ['gimbal', 'qq'], 'Segment-3': ['quandri', 'radio'], 'Segment-4': ['sound', 'switch', 'um']}","[['differ', 'dx'], ['gimbal', 'qq'], ['quandri', 'radio'], ['sound', 'switch', 'um']]",
YdTIoZ5vU0s,collect conserv fairchild garden palm plant scad tropic world,"[126, 276]",,"['collect conserv', 'fairchild garden', 'palm plant', 'scad tropic world']","{'Segment-1': ['collect', 'conserv'], 'Segment-2': ['fairchild', 'garden'], 'Segment-3': ['palm', 'plant'], 'Segment-4': ['scad', 'tropic', 'world']}","[['collect', 'conserv'], ['fairchild', 'garden'], ['palm', 'plant'], ['scad', 'tropic', 'world']]",
Lcz8E5sosG4,applaus away day fade forev heart life lift love music never shine side stay wake within,[3],,"['applaus away day fade', 'forev heart life lift', 'love music never shine', 'side stay wake within']","{'Segment-1': ['applaus', 'away', 'day', 'fade'], 'Segment-2': ['forev', 'heart', 'life', 'lift'], 'Segment-3': ['love', 'music', 'never', 'shine'], 'Segment-4': ['side', 'stay', 'wake', 'within']}","[['applaus', 'away', 'day', 'fade'], ['forev', 'heart', 'life', 'lift'], ['love', 'music', 'never', 'shine'], ['side', 'stay', 'wake', 'within']]",
ytqjShL58Oc,antibreakag blow condition cousin dryer growth hair line mega neutral perfect post product protein relax shampoo strengthen um,"[39, 50, 65, 256, 850, 931, 1042]",,"['antibreakag blow condition cousin', 'dryer growth hair line', 'mega neutral perfect post', 'product protein relax shampoo strengthen um']","{'Segment-1': ['antibreakag', 'blow', 'condition', 'cousin'], 'Segment-2': ['dryer', 'growth', 'hair', 'line'], 'Segment-3': ['mega', 'neutral', 'perfect', 'post'], 'Segment-4': ['product', 'protein', 'relax', 'shampoo', 'strengthen']}","[['antibreakag', 'blow', 'condition', 'cousin'], ['dryer', 'growth', 'hair', 'line'], ['mega', 'neutral', 'perfect', 'post'], ['product', 'protein', 'relax', 'shampoo', 'strengthen']]",
406CmNFdNe8,back come ding drive fall film hear high hub im itll live lock might oh pull right sh side think tide turn water whole yeah,"[2, 7, 75, 95, 197, 248, 508]",,"['back come ding drive fall film', 'hear high hub im itll live', 'lock might oh pull right sh', 'side think tide turn water whole yeah']","{'Segment-1': ['back', 'come', 'ding', 'drive', 'fall'], 'Segment-2': ['hear', 'high', 'hub', 'im', 'itll'], 'Segment-3': ['lock', 'might', 'oh', 'pull', 'right'], 'Segment-4': ['side', 'think', 'tide', 'turn', 'water']}","[['back', 'come', 'ding', 'drive', 'fall'], ['hear', 'high', 'hub', 'im', 'itll'], ['lock', 'might', 'oh', 'pull', 'right'], ['side', 'think', 'tide', 'turn', 'water']]",
xzJ1lXqaJiw,air buck cabl cost go guy hour idl idler im piec plug right see televis truck window,"[2, 75, 104]",,"['air buck cabl cost', 'go guy hour idl', 'idler im piec plug', 'right see televis truck window']","{'Segment-1': ['air', 'buck', 'cabl', 'cost'], 'Segment-2': ['go', 'guy', 'hour', 'idl'], 'Segment-3': ['idler', 'im', 'piec', 'plug'], 'Segment-4': ['right', 'see', 'televis', 'truck', 'window']}","[['air', 'buck', 'cabl', 'cost'], ['go', 'guy', 'hour', 'idl'], ['idler', 'im', 'piec', 'plug'], ['right', 'see', 'televis', 'truck', 'window']]",
GcwO_FJLkDI,case cheap crack dont dvd folk frustrat game here kind like one pri push uh xbox,"[105, 192, 455]",,"['case cheap crack dont', 'dvd folk frustrat game', 'here kind like one', 'pri push uh xbox']","{'Segment-1': ['case', 'cheap', 'crack', 'dont'], 'Segment-2': ['dvd', 'folk', 'frustrat', 'game'], 'Segment-3': ['here', 'kind', 'like', 'one'], 'Segment-4': ['pri', 'push', 'uh', 'xbox']}","[['case', 'cheap', 'crack', 'dont'], ['dvd', 'folk', 'frustrat', 'game'], ['here', 'kind', 'like', 'one'], ['pri', 'push', 'uh', 'xbox']]",
GgdX38gnNuQ,anymor knock music woo,"[3, 4, 6, 9, 10, 13, 38]",,"['anymor', 'knock', 'music', 'woo']","{'Segment-1': ['anymor'], 'Segment-2': ['knock'], 'Segment-3': ['music'], 'Segment-4': ['woo']}","[['anymor'], ['knock'], ['music'], ['woo']]",
e_6faZMrIII,arent bill clearli crew destin fast game garden go head indi inher life littl nonsens pay race radioact ray ridicul robot shadow slow slowmot snail sunshin turbo whiplash,"[16, 25]",,"['arent bill clearli crew destin fast game', 'garden go head indi inher life littl', 'nonsens pay race radioact ray ridicul robot', 'shadow slow slowmot snail sunshin turbo whiplash']","{'Segment-1': ['arent', 'bill', 'clearli', 'crew', 'destin'], 'Segment-2': ['garden', 'go', 'head', 'indi', 'inher'], 'Segment-3': ['nonsens', 'pay', 'race', 'radioact', 'ray'], 'Segment-4': ['shadow', 'slow', 'slowmot', 'snail', 'sunshin']}","[['arent', 'bill', 'clearli', 'crew', 'destin'], ['garden', 'go', 'head', 'indi', 'inher'], ['nonsens', 'pay', 'race', 'radioact', 'ray'], ['shadow', 'slow', 'slowmot', 'snail', 'sunshin']]",
ft66HxuIZsU,annoy damn dobe far good guy health home level libbi like obviat oh realli record tri us web yeah,"[0, 1, 354, 535, 1873]",,"['annoy damn dobe far', 'good guy health home', 'level libbi like obviat', 'oh realli record tri us web yeah']","{'Segment-1': ['annoy', 'damn', 'dobe', 'far'], 'Segment-2': ['good', 'guy', 'health', 'home'], 'Segment-3': ['level', 'libbi', 'like', 'obviat'], 'Segment-4': ['oh', 'realli', 'record', 'tri', 'us']}","[['annoy', 'damn', 'dobe', 'far'], ['good', 'guy', 'health', 'home'], ['level', 'libbi', 'like', 'obviat'], ['oh', 'realli', 'record', 'tri', 'us']]",
P-6PtE733GI,downstrok exercis finger form go okay one pattern puchi seven start string techniqu upstrok,"[9, 10, 37, 889, 2624]",,"['downstrok exercis finger', 'form go okay', 'one pattern puchi', 'seven start string techniqu upstrok']","{'Segment-1': ['downstrok', 'exercis', 'finger'], 'Segment-2': ['form', 'go', 'okay'], 'Segment-3': ['one', 'pattern', 'puchi'], 'Segment-4': ['seven', 'start', 'string', 'techniqu', 'upstrok']}","[['downstrok', 'exercis', 'finger'], ['form', 'go', 'okay'], ['one', 'pattern', 'puchi'], ['seven', 'start', 'string', 'techniqu', 'upstrok']]",
YqUbdqHRdrg,audi car cayman competizion cop count counti criterion disc dualshock edit equip game gonna inform jammer kupe leapin limit manual map need onlin packag seacrest speed street tronic ttr turribl unbox,"[1, 183, 258, 1717]",,"['audi car cayman competizion cop count counti', 'criterion disc dualshock edit equip game gonna', 'inform jammer kupe leapin limit manual map', 'need onlin packag seacrest speed street tronic ttr turribl unbox']","{'Segment-1': ['audi', 'car', 'cayman', 'competizion', 'cop'], 'Segment-2': ['criterion', 'disc', 'dualshock', 'edit', 'equip'], 'Segment-3': ['inform', 'jammer', 'kupe', 'leapin', 'limit'], 'Segment-4': ['need', 'onlin', 'packag', 'seacrest', 'speed']}","[['audi', 'car', 'cayman', 'competizion', 'cop'], ['criterion', 'disc', 'dualshock', 'edit', 'equip'], ['inform', 'jammer', 'kupe', 'leapin', 'limit'], ['need', 'onlin', 'packag', 'seacrest', 'speed']]",
Yr5nDhhxWpI,autumn begin chord fallout go grand instrument ipad key major music okay piano play sharp slow song start theft tutori uh um,"[31, 40, 47, 57, 117]",,"['autumn begin chord fallout go', 'grand instrument ipad key major', 'music okay piano play sharp', 'slow song start theft tutori uh um']","{'Segment-1': ['autumn', 'begin', 'chord', 'fallout', 'go'], 'Segment-2': ['grand', 'instrument', 'ipad', 'key', 'major'], 'Segment-3': ['music', 'okay', 'piano', 'play', 'sharp'], 'Segment-4': ['slow', 'song', 'start', 'theft', 'tutori']}","[['autumn', 'begin', 'chord', 'fallout', 'go'], ['grand', 'instrument', 'ipad', 'key', 'major'], ['music', 'okay', 'piano', 'play', 'sharp'], ['slow', 'song', 'start', 'theft', 'tutori']]",
cHuDDWtqxB8,charli cross frighten giant lola pickl sandwich sky sofa storm thunder,"[5, 16]",,"['charli cross', 'frighten giant', 'lola pickl', 'sandwich sky sofa storm thunder']","{'Segment-1': ['charli', 'cross'], 'Segment-2': ['frighten', 'giant'], 'Segment-3': ['lola', 'pickl'], 'Segment-4': ['sandwich', 'sky', 'sofa', 'storm', 'thunder']}","[['charli', 'cross'], ['frighten', 'giant'], ['lola', 'pickl'], ['sandwich', 'sky', 'sofa', 'storm', 'thunder']]",
XkZZJFqUe5U,come comment disappoint far friend fun gate get glitch go gta harlem launch like locat myct need next repli see someth stand th tri um underland usom video wall young,"[0, 1, 85]",,"['come comment disappoint far friend fun gate', 'get glitch go gta harlem launch like', 'locat myct need next repli see someth', 'stand th tri um underland usom video wall young']","{'Segment-1': ['come', 'comment', 'disappoint', 'far', 'friend'], 'Segment-2': ['get', 'glitch', 'go', 'gta', 'harlem'], 'Segment-3': ['locat', 'myct', 'need', 'next', 'repli'], 'Segment-4': ['stand', 'th', 'tri', 'um', 'underland']}","[['come', 'comment', 'disappoint', 'far', 'friend'], ['get', 'glitch', 'go', 'gta', 'harlem'], ['locat', 'myct', 'need', 'next', 'repli'], ['stand', 'th', 'tri', 'um', 'underland']]",
1oqWYeBlZNY,buy cheapest clay control ive lb littl mean potteri realli speed super tabl throw uh um wheel,"[495, 569, 1440, 2841]",,"['buy cheapest clay control', 'ive lb littl mean', 'potteri realli speed super', 'tabl throw uh um wheel']","{'Segment-1': ['buy', 'cheapest', 'clay', 'control'], 'Segment-2': ['ive', 'lb', 'littl', 'mean'], 'Segment-3': ['potteri', 'realli', 'speed', 'super'], 'Segment-4': ['tabl', 'throw', 'uh', 'um', 'wheel']}","[['buy', 'cheapest', 'clay', 'control'], ['ive', 'lb', 'littl', 'mean'], ['potteri', 'realli', 'speed', 'super'], ['tabl', 'throw', 'uh', 'um', 'wheel']]",
42JEf9GKkkw,captain cold escap freez hey justic leagu master meet music oh wayn well yeah,"[16, 268, 435]",,"['captain cold escap', 'freez hey justic', 'leagu master meet', 'music oh wayn well yeah']","{'Segment-1': ['captain', 'cold', 'escap'], 'Segment-2': ['freez', 'hey', 'justic'], 'Segment-3': ['leagu', 'master', 'meet'], 'Segment-4': ['music', 'oh', 'wayn', 'well', 'yeah']}","[['captain', 'cold', 'escap'], ['freez', 'hey', 'justic'], ['leagu', 'master', 'meet'], ['music', 'oh', 'wayn', 'well', 'yeah']]",
qJX0cgMBy1k,congressman countri elect feder govern idea know leav much paul peopl perhap postmortem principl secess think uh well,[195],,"['congressman countri elect feder', 'govern idea know leav', 'much paul peopl perhap', 'postmortem principl secess think uh well']","{'Segment-1': ['congressman', 'countri', 'elect', 'feder'], 'Segment-2': ['govern', 'idea', 'know', 'leav'], 'Segment-3': ['much', 'paul', 'peopl', 'perhap'], 'Segment-4': ['postmortem', 'principl', 'secess', 'think', 'uh']}","[['congressman', 'countri', 'elect', 'feder'], ['govern', 'idea', 'know', 'leav'], ['much', 'paul', 'peopl', 'perhap'], ['postmortem', 'principl', 'secess', 'think', 'uh']]",
3wqrVJRMOXc,arabian birthday cuti design draw emo festiv funki girl glam hanna hannah look makeup myat nail parti polish runway simpl spring style super uae,"[5, 49, 80, 265]",,"['arabian birthday cuti design draw emo', 'festiv funki girl glam hanna hannah', 'look makeup myat nail parti polish', 'runway simpl spring style super uae']","{'Segment-1': ['arabian', 'birthday', 'cuti', 'design', 'draw'], 'Segment-2': ['festiv', 'funki', 'girl', 'glam', 'hanna'], 'Segment-3': ['look', 'makeup', 'myat', 'nail', 'parti'], 'Segment-4': ['runway', 'simpl', 'spring', 'style', 'super']}","[['arabian', 'birthday', 'cuti', 'design', 'draw'], ['festiv', 'funki', 'girl', 'glam', 'hanna'], ['look', 'makeup', 'myat', 'nail', 'parti'], ['runway', 'simpl', 'spring', 'style', 'super']]",
OzkDx9Qah1w,applaus day ill music wait,"[0, 1665]",,"['applaus', 'day', 'ill', 'music wait']","{'Segment-1': ['applaus'], 'Segment-2': ['day'], 'Segment-3': ['ill'], 'Segment-4': ['music', 'wait']}","[['applaus'], ['day'], ['ill'], ['music', 'wait']]",
aRS6Bjls1Ok,addict bobbi come divis fight freeman gentlemen gonna kg kick kilogram martial mma test win wow,"[92, 110]",,"['addict bobbi come divis', 'fight freeman gentlemen gonna', 'kg kick kilogram martial', 'mma test win wow']","{'Segment-1': ['addict', 'bobbi', 'come', 'divis'], 'Segment-2': ['fight', 'freeman', 'gentlemen', 'gonna'], 'Segment-3': ['kg', 'kick', 'kilogram', 'martial'], 'Segment-4': ['mma', 'test', 'win', 'wow']}","[['addict', 'bobbi', 'come', 'divis'], ['fight', 'freeman', 'gentlemen', 'gonna'], ['kg', 'kick', 'kilogram', 'martial'], ['mma', 'test', 'win', 'wow']]",
aRkR9T17d_E,andin aook championship consecut danc european extraordinar grishuk gruk judg kova look music oov platto prat program rece six skate technic techniqu win wonder world yanela yni,[346],,"['andin aook championship consecut danc european', 'extraordinar grishuk gruk judg kova look', 'music oov platto prat program rece', 'six skate technic techniqu win wonder world yanela yni']","{'Segment-1': ['andin', 'aook', 'championship', 'consecut', 'danc'], 'Segment-2': ['extraordinar', 'grishuk', 'gruk', 'judg', 'kova'], 'Segment-3': ['music', 'oov', 'platto', 'prat', 'program'], 'Segment-4': ['six', 'skate', 'technic', 'techniqu', 'win']}","[['andin', 'aook', 'championship', 'consecut', 'danc'], ['extraordinar', 'grishuk', 'gruk', 'judg', 'kova'], ['music', 'oov', 'platto', 'prat', 'program'], ['six', 'skate', 'technic', 'techniqu', 'win']]",
aScdrYz_Vfs,better dont fun gonna guitar hand hmm itll kid laugh let mitch nope oh okay paul play right silli song theme,"[4, 14]",,"['better dont fun gonna guitar', 'hand hmm itll kid laugh', 'let mitch nope oh okay', 'paul play right silli song theme']","{'Segment-1': ['better', 'dont', 'fun', 'gonna', 'guitar'], 'Segment-2': ['hand', 'hmm', 'itll', 'kid', 'laugh'], 'Segment-3': ['let', 'mitch', 'nope', 'oh', 'okay'], 'Segment-4': ['paul', 'play', 'right', 'silli', 'song']}","[['better', 'dont', 'fun', 'gonna', 'guitar'], ['hand', 'hmm', 'itll', 'kid', 'laugh'], ['let', 'mitch', 'nope', 'oh', 'okay'], ['paul', 'play', 'right', 'silli', 'song']]",
cTsJ_sWVxXs,advanc base captur deploy forward group interact menu mode outpost player project ralli realiti respawn sector secur squad team,"[1, 677, 920, 1323]",,"['advanc base captur deploy', 'forward group interact menu', 'mode outpost player project', 'ralli realiti respawn sector secur squad team']","{'Segment-1': ['advanc', 'base', 'captur', 'deploy'], 'Segment-2': ['forward', 'group', 'interact', 'menu'], 'Segment-3': ['mode', 'outpost', 'player', 'project'], 'Segment-4': ['ralli', 'realiti', 'respawn', 'sector', 'secur']}","[['advanc', 'base', 'captur', 'deploy'], ['forward', 'group', 'interact', 'menu'], ['mode', 'outpost', 'player', 'project'], ['ralli', 'realiti', 'respawn', 'sector', 'secur']]",
9PJP8RpExkU,alon ask believ cheater could dont drove haunt know lie love music oh stupidli tell trust wanted work,[14],,"['alon ask believ cheater', 'could dont drove haunt', 'know lie love music', 'oh stupidli tell trust wanted work']","{'Segment-1': ['alon', 'ask', 'believ', 'cheater'], 'Segment-2': ['could', 'dont', 'drove', 'haunt'], 'Segment-3': ['know', 'lie', 'love', 'music'], 'Segment-4': ['oh', 'stupidli', 'tell', 'trust', 'wanted']}","[['alon', 'ask', 'believ', 'cheater'], ['could', 'dont', 'drove', 'haunt'], ['know', 'lie', 'love', 'music'], ['oh', 'stupidli', 'tell', 'trust', 'wanted']]",
-pHKEfMlZkc,custom cylind design equip hydraul lhd manufactur pneumat,"[2, 7, 62, 2843]",,"['custom cylind', 'design equip', 'hydraul lhd', 'manufactur pneumat']","{'Segment-1': ['custom', 'cylind'], 'Segment-2': ['design', 'equip'], 'Segment-3': ['hydraul', 'lhd'], 'Segment-4': ['manufactur', 'pneumat']}","[['custom', 'cylind'], ['design', 'equip'], ['hydraul', 'lhd'], ['manufactur', 'pneumat']]",
-qmiqut4IZ4,backsid bind cord cut fold go im inch lay nylon pipe quilt seam sew stitch thread your,"[390, 485, 748, 1300]",,"['backsid bind cord cut', 'fold go im inch', 'lay nylon pipe quilt', 'seam sew stitch thread your']","{'Segment-1': ['backsid', 'bind', 'cord', 'cut'], 'Segment-2': ['fold', 'go', 'im', 'inch'], 'Segment-3': ['lay', 'nylon', 'pipe', 'quilt'], 'Segment-4': ['seam', 'sew', 'stitch', 'thread', 'your']}","[['backsid', 'bind', 'cord', 'cut'], ['fold', 'go', 'im', 'inch'], ['lay', 'nylon', 'pipe', 'quilt'], ['seam', 'sew', 'stitch', 'thread', 'your']]",
vwxWtecILz8,alert batteri charger click date gp helicopt investig last login magnet map micro purchas site spi track unit vehicl would,[2],,"['alert batteri charger click date', 'gp helicopt investig last login', 'magnet map micro purchas site', 'spi track unit vehicl would']","{'Segment-1': ['alert', 'batteri', 'charger', 'click', 'date'], 'Segment-2': ['gp', 'helicopt', 'investig', 'last', 'login'], 'Segment-3': ['magnet', 'map', 'micro', 'purchas', 'site'], 'Segment-4': ['spi', 'track', 'unit', 'vehicl', 'would']}","[['alert', 'batteri', 'charger', 'click', 'date'], ['gp', 'helicopt', 'investig', 'last', 'login'], ['magnet', 'map', 'micro', 'purchas', 'site'], ['spi', 'track', 'unit', 'vehicl', 'would']]",
k6yq7kwUUDQ,airplan daycar dog dragon five fresh give gruffalo guacamol like one paper simpson star would yeah zero,"[16, 1499]",,"['airplan daycar dog dragon', 'five fresh give gruffalo', 'guacamol like one paper', 'simpson star would yeah zero']","{'Segment-1': ['airplan', 'daycar', 'dog', 'dragon'], 'Segment-2': ['five', 'fresh', 'give', 'gruffalo'], 'Segment-3': ['guacamol', 'like', 'one', 'paper'], 'Segment-4': ['simpson', 'star', 'would', 'yeah', 'zero']}","[['airplan', 'daycar', 'dog', 'dragon'], ['five', 'fresh', 'give', 'gruffalo'], ['guacamol', 'like', 'one', 'paper'], ['simpson', 'star', 'would', 'yeah', 'zero']]",
7u5KSEcBNgY,bacon barbecu im lettuc mhm pepper sandwich sauc subway tast tomato turkey,"[2, 7, 1792]",,"['bacon barbecu im', 'lettuc mhm pepper', 'sandwich sauc subway', 'tast tomato turkey']","{'Segment-1': ['bacon', 'barbecu', 'im'], 'Segment-2': ['lettuc', 'mhm', 'pepper'], 'Segment-3': ['sandwich', 'sauc', 'subway'], 'Segment-4': ['tast', 'tomato', 'turkey']}","[['bacon', 'barbecu', 'im'], ['lettuc', 'mhm', 'pepper'], ['sandwich', 'sauc', 'subway'], ['tast', 'tomato', 'turkey']]",
Hr9OnIRCRyI,block corner cours first form joint leftand level offset rebar second stagger vertic wall zip,"[347, 388, 606]",,"['block corner cours', 'first form joint', 'leftand level offset', 'rebar second stagger vertic wall zip']","{'Segment-1': ['block', 'corner', 'cours'], 'Segment-2': ['first', 'form', 'joint'], 'Segment-3': ['leftand', 'level', 'offset'], 'Segment-4': ['rebar', 'second', 'stagger', 'vertic', 'wall']}","[['block', 'corner', 'cours'], ['first', 'form', 'joint'], ['leftand', 'level', 'offset'], ['rebar', 'second', 'stagger', 'vertic', 'wall']]",
