video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments
UXf0C1JiB1Q,anyhow built butt cnc flight got ive kicker paint sim simul throttl uh um xplane,[1170],,"['anyhow built butt', 'cnc flight got', 'ive kicker paint', 'sim simul throttl uh um xplane']","{'Segment-1': ['anyhow', 'built', 'butt'], 'Segment-2': ['cnc', 'flight', 'got'], 'Segment-3': ['ive', 'kicker', 'paint'], 'Segment-4': ['sim', 'simul', 'throttl', 'uh', 'um']}","[['anyhow', 'built', 'butt'], ['cnc', 'flight', 'got'], ['ive', 'kicker', 'paint'], ['sim', 'simul', 'throttl', 'uh', 'um']]"
aF-jvxqgVp4,ahead aluminum bike bracket diamet fender go hole instal like littl motorcycl mount nylock okay pad screw soapi strap tighten tire washer,"[2, 30, 1762, 3005]",,"['ahead aluminum bike bracket diamet', 'fender go hole instal like', 'littl motorcycl mount nylock okay', 'pad screw soapi strap tighten tire washer']","{'Segment-1': ['ahead', 'aluminum', 'bike', 'bracket', 'diamet'], 'Segment-2': ['fender', 'go', 'hole', 'instal', 'like'], 'Segment-3': ['littl', 'motorcycl', 'mount', 'nylock', 'okay'], 'Segment-4': ['pad', 'screw', 'soapi', 'strap', 'tighten']}","[['ahead', 'aluminum', 'bike', 'bracket', 'diamet'], ['fender', 'go', 'hole', 'instal', 'like'], ['littl', 'motorcycl', 'mount', 'nylock', 'okay'], ['pad', 'screw', 'soapi', 'strap', 'tighten']]"
aKObne29DsM,brother build equal harmoni live music nation need peac sister tide unit us woman,[14],,"['brother build equal', 'harmoni live music', 'nation need peac', 'sister tide unit us woman']","{'Segment-1': ['brother', 'build', 'equal'], 'Segment-2': ['harmoni', 'live', 'music'], 'Segment-3': ['nation', 'need', 'peac'], 'Segment-4': ['sister', 'tide', 'unit', 'us', 'woman']}","[['brother', 'build', 'equal'], ['harmoni', 'live', 'music'], ['nation', 'need', 'peac'], ['sister', 'tide', 'unit', 'us', 'woman']]"
-KeV7ShEB8s,audio batteri button cabl camera hv leg lock menu microphon plate plug releas tape tilt tripod zoom,"[146, 158, 279, 439, 454, 1010, 2209]",,"['audio batteri button cabl', 'camera hv leg lock', 'menu microphon plate plug', 'releas tape tilt tripod zoom']","{'Segment-1': ['audio', 'batteri', 'button', 'cabl'], 'Segment-2': ['camera', 'hv', 'leg', 'lock'], 'Segment-3': ['menu', 'microphon', 'plate', 'plug'], 'Segment-4': ['releas', 'tape', 'tilt', 'tripod', 'zoom']}","[['audio', 'batteri', 'button', 'cabl'], ['camera', 'hv', 'leg', 'lock'], ['menu', 'microphon', 'plate', 'plug'], ['releas', 'tape', 'tilt', 'tripod', 'zoom']]"
1rqnT_-4hzY,music,"[2, 7, 26, 172, 593, 957]",,"['music', '', '', '']","{'Segment-1': ['music'], 'Segment-2': [], 'Segment-3': [], 'Segment-4': []}","[['music'], [], [], []]"
NbXbu1rP9o8,chang confirm crippl explos god hostil inbound kill oh uav,"[0, 1, 36, 94]",,"['chang confirm', 'crippl explos', 'god hostil', 'inbound kill oh uav']","{'Segment-1': ['chang', 'confirm'], 'Segment-2': ['crippl', 'explos'], 'Segment-3': ['god', 'hostil'], 'Segment-4': ['inbound', 'kill', 'oh', 'uav']}","[['chang', 'confirm'], ['crippl', 'explos'], ['god', 'hostil'], ['inbound', 'kill', 'oh', 'uav']]"
RA7Z9zxIhtE,appreci atel ball benfica defend fler forward game given goal good histori import injur leagu match option play posit quo receiv saturday season sen surpris think tonight um us win,[12],,"['appreci atel ball benfica defend fler forward', 'game given goal good histori import injur', 'leagu match option play posit quo receiv', 'saturday season sen surpris think tonight um us win']","{'Segment-1': ['appreci', 'atel', 'ball', 'benfica', 'defend'], 'Segment-2': ['game', 'given', 'goal', 'good', 'histori'], 'Segment-3': ['leagu', 'match', 'option', 'play', 'posit'], 'Segment-4': ['saturday', 'season', 'sen', 'surpris', 'think']}","[['appreci', 'atel', 'ball', 'benfica', 'defend'], ['game', 'given', 'goal', 'good', 'histori'], ['leagu', 'match', 'option', 'play', 'posit'], ['saturday', 'season', 'sen', 'surpris', 'think']]"
T6V6-J_5O6k,axi consid convent direct imag minu mirror neg object plu pole posit sign situat use,[2289],,"['axi consid convent', 'direct imag minu', 'mirror neg object', 'plu pole posit sign situat use']","{'Segment-1': ['axi', 'consid', 'convent'], 'Segment-2': ['direct', 'imag', 'minu'], 'Segment-3': ['mirror', 'neg', 'object'], 'Segment-4': ['plu', 'pole', 'posit', 'sign', 'situat']}","[['axi', 'consid', 'convent'], ['direct', 'imag', 'minu'], ['mirror', 'neg', 'object'], ['plu', 'pole', 'posit', 'sign', 'situat']]"
TBxvg12ow5U,babi like littl mind music noth oh say someon sometim take wish your,"[3, 4, 6, 10]",,"['babi like littl', 'mind music noth', 'oh say someon', 'sometim take wish your']","{'Segment-1': ['babi', 'like', 'littl'], 'Segment-2': ['mind', 'music', 'noth'], 'Segment-3': ['oh', 'say', 'someon'], 'Segment-4': ['sometim', 'take', 'wish', 'your']}","[['babi', 'like', 'littl'], ['mind', 'music', 'noth'], ['oh', 'say', 'someon'], ['sometim', 'take', 'wish', 'your']]"
DsFES8Uw2Y0,charger display energi featur green intrigu minimalist nice nokia phone sort theme uh um verizon,"[21, 23, 24]",,"['charger display energi', 'featur green intrigu', 'minimalist nice nokia', 'phone sort theme uh um verizon']","{'Segment-1': ['charger', 'display', 'energi'], 'Segment-2': ['featur', 'green', 'intrigu'], 'Segment-3': ['minimalist', 'nice', 'nokia'], 'Segment-4': ['phone', 'sort', 'theme', 'uh', 'um']}","[['charger', 'display', 'energi'], ['featur', 'green', 'intrigu'], ['minimalist', 'nice', 'nokia'], ['phone', 'sort', 'theme', 'uh', 'um']]"
3wFOdFNF4os,bend fix hardwood hornbi nail pico quit scenix sleeper track uh um wire,"[2, 45, 51, 298, 1818]",,"['bend fix hardwood', 'hornbi nail pico', 'quit scenix sleeper', 'track uh um wire']","{'Segment-1': ['bend', 'fix', 'hardwood'], 'Segment-2': ['hornbi', 'nail', 'pico'], 'Segment-3': ['quit', 'scenix', 'sleeper'], 'Segment-4': ['track', 'uh', 'um', 'wire']}","[['bend', 'fix', 'hardwood'], ['hornbi', 'nail', 'pico'], ['quit', 'scenix', 'sleeper'], ['track', 'uh', 'um', 'wire']]"
mh-QRaGg2yM,appar ask aveng bring creatur defend director doctor furi hopelessli im initi lost mission need noth other outgun parti persuad save selfobsess sir think time train tri volatil war,"[5, 16, 25]",,"['appar ask aveng bring creatur defend director', 'doctor furi hopelessli im initi lost mission', 'need noth other outgun parti persuad save', 'selfobsess sir think time train tri volatil war']","{'Segment-1': ['appar', 'ask', 'aveng', 'bring', 'creatur'], 'Segment-2': ['doctor', 'furi', 'hopelessli', 'im', 'initi'], 'Segment-3': ['need', 'noth', 'other', 'outgun', 'parti'], 'Segment-4': ['selfobsess', 'sir', 'think', 'time', 'train']}","[['appar', 'ask', 'aveng', 'bring', 'creatur'], ['doctor', 'furi', 'hopelessli', 'im', 'initi'], ['need', 'noth', 'other', 'outgun', 'parti'], ['selfobsess', 'sir', 'think', 'time', 'train']]"
9suZ0rGwi9I,angel die dont fli ganger gangster go heaven li,"[0, 1, 35, 3580]",,"['angel die', 'dont fli', 'ganger gangster', 'go heaven li']","{'Segment-1': ['angel', 'die'], 'Segment-2': ['dont', 'fli'], 'Segment-3': ['ganger', 'gangster'], 'Segment-4': ['go', 'heaven', 'li']}","[['angel', 'die'], ['dont', 'fli'], ['ganger', 'gangster'], ['go', 'heaven', 'li']]"
cYiWxt0l1q0,bluetooth click connect devic disconnect display hire ihi ipad iphon messag reconnect remot,"[2, 7, 24, 74, 131, 209]",,"['bluetooth click connect', 'devic disconnect display', 'hire ihi ipad', 'iphon messag reconnect remot']","{'Segment-1': ['bluetooth', 'click', 'connect'], 'Segment-2': ['devic', 'disconnect', 'display'], 'Segment-3': ['hire', 'ihi', 'ipad'], 'Segment-4': ['iphon', 'messag', 'reconnect', 'remot']}","[['bluetooth', 'click', 'connect'], ['devic', 'disconnect', 'display'], ['hire', 'ihi', 'ipad'], ['iphon', 'messag', 'reconnect', 'remot']]"
39m4SkhALKE,axe blue bridg dock easter egg fifth figur get go guy last one reason right skull solo thing tri uh um,"[0, 1, 36, 94, 898]",,"['axe blue bridg dock easter', 'egg fifth figur get go', 'guy last one reason right', 'skull solo thing tri uh um']","{'Segment-1': ['axe', 'blue', 'bridg', 'dock', 'easter'], 'Segment-2': ['egg', 'fifth', 'figur', 'get', 'go'], 'Segment-3': ['guy', 'last', 'one', 'reason', 'right'], 'Segment-4': ['skull', 'solo', 'thing', 'tri', 'uh']}","[['axe', 'blue', 'bridg', 'dock', 'easter'], ['egg', 'fifth', 'figur', 'get', 'go'], ['guy', 'last', 'one', 'reason', 'right'], ['skull', 'solo', 'thing', 'tri', 'uh']]"
6-D6AnRwAG0,ahead appli bold burgundi conceal face foundat go im lip long mac magnesia pencil rubi use,"[39, 233]",,"['ahead appli bold burgundi', 'conceal face foundat go', 'im lip long mac', 'magnesia pencil rubi use']","{'Segment-1': ['ahead', 'appli', 'bold', 'burgundi'], 'Segment-2': ['conceal', 'face', 'foundat', 'go'], 'Segment-3': ['im', 'lip', 'long', 'mac'], 'Segment-4': ['magnesia', 'pencil', 'rubi', 'use']}","[['ahead', 'appli', 'bold', 'burgundi'], ['conceal', 'face', 'foundat', 'go'], ['im', 'lip', 'long', 'mac'], ['magnesia', 'pencil', 'rubi', 'use']]"
9RZj7sxneFo,basic blade conjur cool damag dungeon elven guy level like loot mage minion poison river sabertooth samurai shield show sword triant uh um wrap,"[0, 1, 180, 357, 372, 1147]",,"['basic blade conjur cool damag dungeon', 'elven guy level like loot mage', 'minion poison river sabertooth samurai shield', 'show sword triant uh um wrap']","{'Segment-1': ['basic', 'blade', 'conjur', 'cool', 'damag'], 'Segment-2': ['elven', 'guy', 'level', 'like', 'loot'], 'Segment-3': ['minion', 'poison', 'river', 'sabertooth', 'samurai'], 'Segment-4': ['show', 'sword', 'triant', 'uh', 'um']}","[['basic', 'blade', 'conjur', 'cool', 'damag'], ['elven', 'guy', 'level', 'like', 'loot'], ['minion', 'poison', 'river', 'sabertooth', 'samurai'], ['show', 'sword', 'triant', 'uh', 'um']]"
-wiuY1tM_6Q,applaus music oh,"[15, 533]",,"['applaus', 'music', 'oh', '']","{'Segment-1': ['applaus'], 'Segment-2': ['music'], 'Segment-3': ['oh'], 'Segment-4': []}","[['applaus'], ['music'], ['oh'], []]"
r46VqpPSvWY,actual ahead awesom box common cool figur get got guy kind know let littl move mysteri one open pick randomli see shredder spike think turtl uh um,"[26, 130, 199, 644, 847, 2661, 3856]",,"['actual ahead awesom box common cool', 'figur get got guy kind know', 'let littl move mysteri one open', 'pick randomli see shredder spike think turtl uh um']","{'Segment-1': ['actual', 'ahead', 'awesom', 'box', 'common'], 'Segment-2': ['figur', 'get', 'got', 'guy', 'kind'], 'Segment-3': ['let', 'littl', 'move', 'mysteri', 'one'], 'Segment-4': ['pick', 'randomli', 'see', 'shredder', 'spike']}","[['actual', 'ahead', 'awesom', 'box', 'common'], ['figur', 'get', 'got', 'guy', 'kind'], ['let', 'littl', 'move', 'mysteri', 'one'], ['pick', 'randomli', 'see', 'shredder', 'spike']]"
rCD8LFFvp9w,conveyor cost custom dim dl dlk industri leap light luminair metr requir significantli,"[420, 2039, 3120]",,"['conveyor cost custom', 'dim dl dlk', 'industri leap light', 'luminair metr requir significantli']","{'Segment-1': ['conveyor', 'cost', 'custom'], 'Segment-2': ['dim', 'dl', 'dlk'], 'Segment-3': ['industri', 'leap', 'light'], 'Segment-4': ['luminair', 'metr', 'requir', 'significantli']}","[['conveyor', 'cost', 'custom'], ['dim', 'dl', 'dlk'], ['industri', 'leap', 'light'], ['luminair', 'metr', 'requir', 'significantli']]"
sLn6DApPvaE,alley bath bathroom billionair court dollar forbescom forti hors hous marbl million network pool properti,[88],,"['alley bath bathroom', 'billionair court dollar', 'forbescom forti hors', 'hous marbl million network pool properti']","{'Segment-1': ['alley', 'bath', 'bathroom'], 'Segment-2': ['billionair', 'court', 'dollar'], 'Segment-3': ['forbescom', 'forti', 'hors'], 'Segment-4': ['hous', 'marbl', 'million', 'network', 'pool']}","[['alley', 'bath', 'bathroom'], ['billionair', 'court', 'dollar'], ['forbescom', 'forti', 'hors'], ['hous', 'marbl', 'million', 'network', 'pool']]"
sPgrA2ND7HI,aint blood brea broken burn bust call cuz dont fighter fire fy got heart hell keep let life louder lover prais son soul told yeah,[14],,"['aint blood brea broken burn bust', 'call cuz dont fighter fire fy', 'got heart hell keep let life', 'louder lover prais son soul told yeah']","{'Segment-1': ['aint', 'blood', 'brea', 'broken', 'burn'], 'Segment-2': ['call', 'cuz', 'dont', 'fighter', 'fire'], 'Segment-3': ['got', 'heart', 'hell', 'keep', 'let'], 'Segment-4': ['louder', 'lover', 'prais', 'son', 'soul']}","[['aint', 'blood', 'brea', 'broken', 'burn'], ['call', 'cuz', 'dont', 'fighter', 'fire'], ['got', 'heart', 'hell', 'keep', 'let'], ['louder', 'lover', 'prais', 'son', 'soul']]"
k7mFlCRLnbc,bare belt clutch fire fusion got highperform hood hub hynd inject kit liberti liquid lug mbr nice paid pecan pipe pretti revers riser sled slp sold updat vent warmer weld xlt yup,"[2, 30, 544]",,"['bare belt clutch fire fusion got highperform hood', 'hub hynd inject kit liberti liquid lug mbr', 'nice paid pecan pipe pretti revers riser sled', 'slp sold updat vent warmer weld xlt yup']","{'Segment-1': ['bare', 'belt', 'clutch', 'fire', 'fusion'], 'Segment-2': ['hub', 'hynd', 'inject', 'kit', 'liberti'], 'Segment-3': ['nice', 'paid', 'pecan', 'pipe', 'pretti'], 'Segment-4': ['slp', 'sold', 'updat', 'vent', 'warmer']}","[['bare', 'belt', 'clutch', 'fire', 'fusion'], ['hub', 'hynd', 'inject', 'kit', 'liberti'], ['nice', 'paid', 'pecan', 'pipe', 'pretti'], ['slp', 'sold', 'updat', 'vent', 'warmer']]"
bMVaSuHooKk,audienc boxster brutal car coup design drive dynam ftype great instantli jaguar launch much nois offer power respond steer,"[2, 7, 48, 104, 177, 213, 1371, 3749]",,"['audienc boxster brutal car', 'coup design drive dynam', 'ftype great instantli jaguar', 'launch much nois offer power respond steer']","{'Segment-1': ['audienc', 'boxster', 'brutal', 'car'], 'Segment-2': ['coup', 'design', 'drive', 'dynam'], 'Segment-3': ['ftype', 'great', 'instantli', 'jaguar'], 'Segment-4': ['launch', 'much', 'nois', 'offer', 'power']}","[['audienc', 'boxster', 'brutal', 'car'], ['coup', 'design', 'drive', 'dynam'], ['ftype', 'great', 'instantli', 'jaguar'], ['launch', 'much', 'nois', 'offer', 'power']]"
kdwH5_ZtqIQ,driver foreign oh thank uber yeah,[366],,"['driver', 'foreign', 'oh', 'thank uber yeah']","{'Segment-1': ['driver'], 'Segment-2': ['foreign'], 'Segment-3': ['oh'], 'Segment-4': ['thank', 'uber', 'yeah']}","[['driver'], ['foreign'], ['oh'], ['thank', 'uber', 'yeah']]"
kdlYDOuIxUU,awesom extra jago nick one page realli review set snake staff there thing two yeah,"[26, 130, 1568]",,"['awesom extra jago', 'nick one page', 'realli review set', 'snake staff there thing two yeah']","{'Segment-1': ['awesom', 'extra', 'jago'], 'Segment-2': ['nick', 'one', 'page'], 'Segment-3': ['realli', 'review', 'set'], 'Segment-4': ['snake', 'staff', 'there', 'thing', 'two']}","[['awesom', 'extra', 'jago'], ['nick', 'one', 'page'], ['realli', 'review', 'set'], ['snake', 'staff', 'there', 'thing', 'two']]"
ntYnd2hu8cY,aftermarket build butler deck engin factori perform pontiac race,"[2, 7, 90, 1298, 1622]",,"['aftermarket build', 'butler deck', 'engin factori', 'perform pontiac race']","{'Segment-1': ['aftermarket', 'build'], 'Segment-2': ['butler', 'deck'], 'Segment-3': ['engin', 'factori'], 'Segment-4': ['perform', 'pontiac', 'race']}","[['aftermarket', 'build'], ['butler', 'deck'], ['engin', 'factori'], ['perform', 'pontiac', 'race']]"
nxBH0qPcc-Q,basket bolt cargo cross four hardtop instal jk locat mount orient pad tighten top tube twodoor washer,"[2, 7, 297, 742]",,"['basket bolt cargo cross', 'four hardtop instal jk', 'locat mount orient pad', 'tighten top tube twodoor washer']","{'Segment-1': ['basket', 'bolt', 'cargo', 'cross'], 'Segment-2': ['four', 'hardtop', 'instal', 'jk'], 'Segment-3': ['locat', 'mount', 'orient', 'pad'], 'Segment-4': ['tighten', 'top', 'tube', 'twodoor', 'washer']}","[['basket', 'bolt', 'cargo', 'cross'], ['four', 'hardtop', 'instal', 'jk'], ['locat', 'mount', 'orient', 'pad'], ['tighten', 'top', 'tube', 'twodoor', 'washer']]"
nyzIxSWUv0M,music oh yeah,"[49, 80, 265, 612]",,"['music', 'oh', 'yeah', '']","{'Segment-1': ['music'], 'Segment-2': ['oh'], 'Segment-3': ['yeah'], 'Segment-4': []}","[['music'], ['oh'], ['yeah'], []]"
dque_YLYYtU,alon care close cold come could disappear dont door end even ever everyon feel fight give hand hear help hold ill im know late later place say side stand three togeth us wish wont worri,"[25, 282, 1338]",,"['alon care close cold come could disappear dont', 'door end even ever everyon feel fight give', 'hand hear help hold ill im know late', 'later place say side stand three togeth us wish wont worri']","{'Segment-1': ['alon', 'care', 'close', 'cold', 'come'], 'Segment-2': ['door', 'end', 'even', 'ever', 'everyon'], 'Segment-3': ['hand', 'hear', 'help', 'hold', 'ill'], 'Segment-4': ['later', 'place', 'say', 'side', 'stand']}","[['alon', 'care', 'close', 'cold', 'come'], ['door', 'end', 'even', 'ever', 'everyon'], ['hand', 'hear', 'help', 'hold', 'ill'], ['later', 'place', 'say', 'side', 'stand']]"
FqTvWDbdbEk,aqua calib chronograph crown dial hundredth indic millimet mode one push racer second sub switch tag time,[343],,"['aqua calib chronograph crown', 'dial hundredth indic millimet', 'mode one push racer', 'second sub switch tag time']","{'Segment-1': ['aqua', 'calib', 'chronograph', 'crown'], 'Segment-2': ['dial', 'hundredth', 'indic', 'millimet'], 'Segment-3': ['mode', 'one', 'push', 'racer'], 'Segment-4': ['second', 'sub', 'switch', 'tag', 'time']}","[['aqua', 'calib', 'chronograph', 'crown'], ['dial', 'hundredth', 'indic', 'millimet'], ['mode', 'one', 'push', 'racer'], ['second', 'sub', 'switch', 'tag', 'time']]"
jjR5iiGS3ps,alon back came chang cri fene find ill last left look lost part past sleep steep way,"[4, 28, 33, 38]",,"['alon back came chang', 'cri fene find ill', 'last left look lost', 'part past sleep steep way']","{'Segment-1': ['alon', 'back', 'came', 'chang'], 'Segment-2': ['cri', 'fene', 'find', 'ill'], 'Segment-3': ['last', 'left', 'look', 'lost'], 'Segment-4': ['part', 'past', 'sleep', 'steep', 'way']}","[['alon', 'back', 'came', 'chang'], ['cri', 'fene', 'find', 'ill'], ['last', 'left', 'look', 'lost'], ['part', 'past', 'sleep', 'steep', 'way']]"
ZtDyg4RjKPA,art artist delawar howard illustr museum paint pile sculptur sloan societi wilmington,"[49, 127, 861, 1199]",,"['art artist delawar', 'howard illustr museum', 'paint pile sculptur', 'sloan societi wilmington']","{'Segment-1': ['art', 'artist', 'delawar'], 'Segment-2': ['howard', 'illustr', 'museum'], 'Segment-3': ['paint', 'pile', 'sculptur'], 'Segment-4': ['sloan', 'societi', 'wilmington']}","[['art', 'artist', 'delawar'], ['howard', 'illustr', 'museum'], ['paint', 'pile', 'sculptur'], ['sloan', 'societi', 'wilmington']]"
