video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments,GPT_answer
LV0iWZP7IUY,appli brush charact creas fairi filigre glitter go gold im kind mask onto outlin season silver start teardrop,"[39, 121, 156, 207, 233]",,"['appli brush charact creas', 'fairi filigre glitter go', 'gold im kind mask', 'onto outlin season silver start teardrop']","{'Segment-1': ['appli', 'brush', 'charact', 'creas'], 'Segment-2': ['fairi', 'filigre', 'glitter', 'go'], 'Segment-3': ['gold', 'im', 'kind', 'mask'], 'Segment-4': ['onto', 'outlin', 'season', 'silver', 'start']}","[['appli', 'brush', 'charact', 'creas'], ['fairi', 'filigre', 'glitter', 'go'], ['gold', 'im', 'kind', 'mask'], ['onto', 'outlin', 'season', 'silver', 'start']]","['Topic: Character Creation Tools for Artistic Applications.', 'Topic: Fairi filigre glitter go.', 'Topic: Gold mask.', 'Topic: Silver season start.']"
ezGmnOFjqdI,accept adam campbel career fifa gail go he know like loan look mode offer player scotland squad striker vladimir,"[0, 63]",,"['accept adam campbel career', 'fifa gail go he', 'know like loan look', 'mode offer player scotland squad striker vladimir']","{'Segment-1': ['accept', 'adam', 'campbel', 'career'], 'Segment-2': ['fifa', 'gail', 'go', 'he'], 'Segment-3': ['know', 'like', 'loan', 'look'], 'Segment-4': ['mode', 'offer', 'player', 'scotland', 'squad']}","[['accept', 'adam', 'campbel', 'career'], ['fifa', 'gail', 'go', 'he'], ['know', 'like', 'loan', 'look'], ['mode', 'offer', 'player', 'scotland', 'squad']]","[""Topic: Adam Campbell's career."", 'Topic: FIFA Gail Go He', 'Topic: Understanding Loan Options', 'Topic: Scotland squad player mode offer.']"
N0-y3NWS-5M,cant let music oh,[89],,"['cant', 'let', 'music', 'oh']","{'Segment-1': ['cant'], 'Segment-2': ['let'], 'Segment-3': ['music'], 'Segment-4': ['oh']}","[['cant'], ['let'], ['music'], ['oh']]","['Topic: Cant.', 'Topic: Words and topics coherence.', 'Topic: Music.', 'Topic: Words representing a topic.']"
N2E3fPTuY5A,address anymor app email gift id kid letter receiv send ship,"[99, 518]",,"['address anymor', 'app email', 'gift id', 'kid letter receiv send ship']","{'Segment-1': ['address', 'anymor'], 'Segment-2': ['app', 'email'], 'Segment-3': ['gift', 'id'], 'Segment-4': ['kid', 'letter', 'receiv', 'send', 'ship']}","[['address', 'anymor'], ['app', 'email'], ['gift', 'id'], ['kid', 'letter', 'receiv', 'send', 'ship']]","['Topic: Mental Health Awareness', 'Topic: App Email', 'Topic: gift id', 'Topic: Kid letter send ship.']"
xzi0n0CdKco,batteri better bit brownish calm cgi dpad impress jtown key littl mah mini naka nid origin qwerti slightli steel there theyv yen zomega,"[21, 23, 24, 3716]",,"['batteri better bit brownish calm', 'cgi dpad impress jtown key', 'littl mah mini naka nid', 'origin qwerti slightli steel there theyv yen zomega']","{'Segment-1': ['batteri', 'better', 'bit', 'brownish', 'calm'], 'Segment-2': ['cgi', 'dpad', 'impress', 'jtown', 'key'], 'Segment-3': ['littl', 'mah', 'mini', 'naka', 'nid'], 'Segment-4': ['origin', 'qwerti', 'slightli', 'steel', 'there']}","[['batteri', 'better', 'bit', 'brownish', 'calm'], ['cgi', 'dpad', 'impress', 'jtown', 'key'], ['littl', 'mah', 'mini', 'naka', 'nid'], ['origin', 'qwerti', 'slightli', 'steel', 'there']]","['Topic: Brownish battery better bit calm.', 'Topic: CGI Dpad Impress JTown Key', 'Topic: Little Mah Mini Naka Nid', 'Topic: Origin of Qwerti Steel.']"
y17WKhB1Ivs,answer anywher attack bro brother final half last minut move neck oh posit quarter quarterfin rever rough seriou sn team that wonder yet york,"[6, 8]",,"['answer anywher attack bro brother final', 'half last minut move neck oh', 'posit quarter quarterfin rever rough seriou', 'sn team that wonder yet york']","{'Segment-1': ['answer', 'anywher', 'attack', 'bro', 'brother'], 'Segment-2': ['half', 'last', 'minut', 'move', 'neck'], 'Segment-3': ['posit', 'quarter', 'quarterfin', 'rever', 'rough'], 'Segment-4': ['sn', 'team', 'that', 'wonder', 'yet']}","[['answer', 'anywher', 'attack', 'bro', 'brother'], ['half', 'last', 'minut', 'move', 'neck'], ['posit', 'quarter', 'quarterfin', 'rever', 'rough'], ['sn', 'team', 'that', 'wonder', 'yet']]","[""Topic: Brother's attack on bro."", 'Topic: Half last minute move neck.', 'Topic: Quarter finance rough adjustments.', 'Topic: Team that wonder.']"
y2HQwxzML8E,ampl area bulkhead cabin caterpillar compart dine electr ensuit galley helm loo opposit princess saloon teak thruster tv underfoot,"[2, 76, 281, 446]",,"['ampl area bulkhead cabin', 'caterpillar compart dine electr', 'ensuit galley helm loo', 'opposit princess saloon teak thruster tv underfoot']","{'Segment-1': ['ampl', 'area', 'bulkhead', 'cabin'], 'Segment-2': ['caterpillar', 'compart', 'dine', 'electr'], 'Segment-3': ['ensuit', 'galley', 'helm', 'loo'], 'Segment-4': ['opposit', 'princess', 'saloon', 'teak', 'thruster']}","[['ampl', 'area', 'bulkhead', 'cabin'], ['caterpillar', 'compart', 'dine', 'electr'], ['ensuit', 'galley', 'helm', 'loo'], ['opposit', 'princess', 'saloon', 'teak', 'thruster']]","['Topic: Ampl area bulkhead cabin.', 'Topic: Caterpillar dine electr.', 'Topic: Ship facilities and areas.', 'Topic: Opposite Princess Saloon Teak Thruster.']"
GhslKs7scnk,applaus armstead associ blaster coast coordin everybodi ford frank fun good greg gregori hand hard hate havet influx johnni laid lp meridian mississippi motorcycl observ point ride ridg runner sand togeth trail uh vent work,"[17, 19, 55, 143]",,"['applaus armstead associ blaster coast coordin everybodi ford', 'frank fun good greg gregori hand hard hate', 'havet influx johnni laid lp meridian mississippi motorcycl', 'observ point ride ridg runner sand togeth trail uh vent work']","{'Segment-1': ['applaus', 'armstead', 'associ', 'blaster', 'coast'], 'Segment-2': ['frank', 'fun', 'good', 'greg', 'gregori'], 'Segment-3': ['havet', 'influx', 'johnni', 'laid', 'lp'], 'Segment-4': ['observ', 'point', 'ride', 'ridg', 'runner']}","[['applaus', 'armstead', 'associ', 'blaster', 'coast'], ['frank', 'fun', 'good', 'greg', 'gregori'], ['havet', 'influx', 'johnni', 'laid', 'lp'], ['observ', 'point', 'ride', 'ridg', 'runner']]","[""Topic: Applause for Armstead's Blaster on the Coast."", ""Topic: Frank and Greg's Good Fun"", ""Topic: Johnni Laid's LP Influx"", 'Topic: Point Ridge Runner Observations']"
ikCkGGgCIYU,come foreign thank,[3],,"['come', 'foreign', 'thank', '']","{'Segment-1': ['come'], 'Segment-2': ['foreign'], 'Segment-3': ['thank'], 'Segment-4': []}","[['come'], ['foreign'], ['thank'], []]","['Topic: Words as representations of a topic.', 'Topic: foreign.', 'Topic: Words representing a topic.', 'Topic: Sustainable Energy Solutions.']"
UXf0C1JiB1Q,anyhow built butt cnc flight got ive kicker paint sim simul throttl uh um xplane,[1170],,"['anyhow built butt', 'cnc flight got', 'ive kicker paint', 'sim simul throttl uh um xplane']","{'Segment-1': ['anyhow', 'built', 'butt'], 'Segment-2': ['cnc', 'flight', 'got'], 'Segment-3': ['ive', 'kicker', 'paint'], 'Segment-4': ['sim', 'simul', 'throttl', 'uh', 'um']}","[['anyhow', 'built', 'butt'], ['cnc', 'flight', 'got'], ['ive', 'kicker', 'paint'], ['sim', 'simul', 'throttl', 'uh', 'um']]","['Topic: Butt built anyhow.', 'Topic: CNC flight got.', 'Topic: Kicker paint.', 'Topic: Sim throttling in simulation environments.']"
aF-jvxqgVp4,ahead aluminum bike bracket diamet fender go hole instal like littl motorcycl mount nylock okay pad screw soapi strap tighten tire washer,"[2, 30, 1762, 3005]",,"['ahead aluminum bike bracket diamet', 'fender go hole instal like', 'littl motorcycl mount nylock okay', 'pad screw soapi strap tighten tire washer']","{'Segment-1': ['ahead', 'aluminum', 'bike', 'bracket', 'diamet'], 'Segment-2': ['fender', 'go', 'hole', 'instal', 'like'], 'Segment-3': ['littl', 'motorcycl', 'mount', 'nylock', 'okay'], 'Segment-4': ['pad', 'screw', 'soapi', 'strap', 'tighten']}","[['ahead', 'aluminum', 'bike', 'bracket', 'diamet'], ['fender', 'go', 'hole', 'instal', 'like'], ['littl', 'motorcycl', 'mount', 'nylock', 'okay'], ['pad', 'screw', 'soapi', 'strap', 'tighten']]","['Topic: Aluminum Bike Bracket Ahead Diameter', 'Topic: Install a fender like a go-hole.', 'Topic: Little motorcycl mount nylock.', 'Topic: Tightening a soap strap with a pad screw.']"
aKObne29DsM,brother build equal harmoni live music nation need peac sister tide unit us woman,[14],,"['brother build equal', 'harmoni live music', 'nation need peac', 'sister tide unit us woman']","{'Segment-1': ['brother', 'build', 'equal'], 'Segment-2': ['harmoni', 'live', 'music'], 'Segment-3': ['nation', 'need', 'peac'], 'Segment-4': ['sister', 'tide', 'unit', 'us', 'woman']}","[['brother', 'build', 'equal'], ['harmoni', 'live', 'music'], ['nation', 'need', 'peac'], ['sister', 'tide', 'unit', 'us', 'woman']]","['Topic: Brother build equal', 'Topic: Harmoni Live Music', 'Topic: Nation need peace.', 'Topic: Sister tide unit us woman']"
-KeV7ShEB8s,audio batteri button cabl camera hv leg lock menu microphon plate plug releas tape tilt tripod zoom,"[146, 158, 279, 439, 454, 1010, 2209]",,"['audio batteri button cabl', 'camera hv leg lock', 'menu microphon plate plug', 'releas tape tilt tripod zoom']","{'Segment-1': ['audio', 'batteri', 'button', 'cabl'], 'Segment-2': ['camera', 'hv', 'leg', 'lock'], 'Segment-3': ['menu', 'microphon', 'plate', 'plug'], 'Segment-4': ['releas', 'tape', 'tilt', 'tripod', 'zoom']}","[['audio', 'batteri', 'button', 'cabl'], ['camera', 'hv', 'leg', 'lock'], ['menu', 'microphon', 'plate', 'plug'], ['releas', 'tape', 'tilt', 'tripod', 'zoom']]","['Topic: Audio battery button cable.', 'Topic: Camera HV Leg Lock.', 'Topic: Menu for Microphone Plate Plug.', 'Topic: Tripod with tilt and zoom for video recording using release tape.']"
1rqnT_-4hzY,music,"[2, 7, 26, 172, 593, 957]",,"['music', '', '', '']","{'Segment-1': ['music'], 'Segment-2': [], 'Segment-3': [], 'Segment-4': []}","[['music'], [], [], []]","['Topic: Music.', 'Topic: Nature and conservation.', 'Topic: Words representing a specific topic.', 'Topic: Words representing a topic.']"
NbXbu1rP9o8,chang confirm crippl explos god hostil inbound kill oh uav,"[0, 1, 36, 94]",,"['chang confirm', 'crippl explos', 'god hostil', 'inbound kill oh uav']","{'Segment-1': ['chang', 'confirm'], 'Segment-2': ['crippl', 'explos'], 'Segment-3': ['god', 'hostil'], 'Segment-4': ['inbound', 'kill', 'oh', 'uav']}","[['chang', 'confirm'], ['crippl', 'explos'], ['god', 'hostil'], ['inbound', 'kill', 'oh', 'uav']]","['Topic: Change confirmation.', 'Topic: Crippl Explos.', 'Topic: Hostile God', 'Topic: Inbound kill UAV.']"
RA7Z9zxIhtE,appreci atel ball benfica defend fler forward game given goal good histori import injur leagu match option play posit quo receiv saturday season sen surpris think tonight um us win,[12],,"['appreci atel ball benfica defend fler forward', 'game given goal good histori import injur', 'leagu match option play posit quo receiv', 'saturday season sen surpris think tonight um us win']","{'Segment-1': ['appreci', 'atel', 'ball', 'benfica', 'defend'], 'Segment-2': ['game', 'given', 'goal', 'good', 'histori'], 'Segment-3': ['leagu', 'match', 'option', 'play', 'posit'], 'Segment-4': ['saturday', 'season', 'sen', 'surpris', 'think']}","[['appreci', 'atel', 'ball', 'benfica', 'defend'], ['game', 'given', 'goal', 'good', 'histori'], ['leagu', 'match', 'option', 'play', 'posit'], ['saturday', 'season', 'sen', 'surpris', 'think']]","['Topic: Appreciate ball Benfica defend.', 'Topic: Game given goal good history.', 'Topic: League match options for player positions.', 'Topic: Saturday season surprise think.']"
T6V6-J_5O6k,axi consid convent direct imag minu mirror neg object plu pole posit sign situat use,[2289],,"['axi consid convent', 'direct imag minu', 'mirror neg object', 'plu pole posit sign situat use']","{'Segment-1': ['axi', 'consid', 'convent'], 'Segment-2': ['direct', 'imag', 'minu'], 'Segment-3': ['mirror', 'neg', 'object'], 'Segment-4': ['plu', 'pole', 'posit', 'sign', 'situat']}","[['axi', 'consid', 'convent'], ['direct', 'imag', 'minu'], ['mirror', 'neg', 'object'], ['plu', 'pole', 'posit', 'sign', 'situat']]","['Topic: Axiomatic Considerations in Conventions.', 'Topic: Direct imaging of minutes.', 'Topic: Mirror and Negativity of Objects', 'Topic: Pole position sign situation.']"
TBxvg12ow5U,babi like littl mind music noth oh say someon sometim take wish your,"[3, 4, 6, 10]",,"['babi like littl', 'mind music noth', 'oh say someon', 'sometim take wish your']","{'Segment-1': ['babi', 'like', 'littl'], 'Segment-2': ['mind', 'music', 'noth'], 'Segment-3': ['oh', 'say', 'someon'], 'Segment-4': ['sometim', 'take', 'wish', 'your']}","[['babi', 'like', 'littl'], ['mind', 'music', 'noth'], ['oh', 'say', 'someon'], ['sometim', 'take', 'wish', 'your']]","['Topic: Little Baby', 'Topic: Mind Music Noth', 'Topic: Someone', 'Topic: Sometimes take your wish.']"
DsFES8Uw2Y0,charger display energi featur green intrigu minimalist nice nokia phone sort theme uh um verizon,"[21, 23, 24]",,"['charger display energi', 'featur green intrigu', 'minimalist nice nokia', 'phone sort theme uh um verizon']","{'Segment-1': ['charger', 'display', 'energi'], 'Segment-2': ['featur', 'green', 'intrigu'], 'Segment-3': ['minimalist', 'nice', 'nokia'], 'Segment-4': ['phone', 'sort', 'theme', 'uh', 'um']}","[['charger', 'display', 'energi'], ['featur', 'green', 'intrigu'], ['minimalist', 'nice', 'nokia'], ['phone', 'sort', 'theme', 'uh', 'um']]","['Topic: Charger Display Energi', 'Topic: Green Features Intrigue', 'Topic: Minimalist design in Nokia products.', 'Topic: Phone sorting theme.']"
3wFOdFNF4os,bend fix hardwood hornbi nail pico quit scenix sleeper track uh um wire,"[2, 45, 51, 298, 1818]",,"['bend fix hardwood', 'hornbi nail pico', 'quit scenix sleeper', 'track uh um wire']","{'Segment-1': ['bend', 'fix', 'hardwood'], 'Segment-2': ['hornbi', 'nail', 'pico'], 'Segment-3': ['quit', 'scenix', 'sleeper'], 'Segment-4': ['track', 'uh', 'um', 'wire']}","[['bend', 'fix', 'hardwood'], ['hornbi', 'nail', 'pico'], ['quit', 'scenix', 'sleeper'], ['track', 'uh', 'um', 'wire']]","['Topic: Bend fix hardwood.', 'Topic: Hornbi Nail Pico.', 'Topic: Sleep and its impact on quitting scenarios.', 'Topic: Track Wire']"
mh-QRaGg2yM,appar ask aveng bring creatur defend director doctor furi hopelessli im initi lost mission need noth other outgun parti persuad save selfobsess sir think time train tri volatil war,"[5, 16, 25]",,"['appar ask aveng bring creatur defend director', 'doctor furi hopelessli im initi lost mission', 'need noth other outgun parti persuad save', 'selfobsess sir think time train tri volatil war']","{'Segment-1': ['appar', 'ask', 'aveng', 'bring', 'creatur'], 'Segment-2': ['doctor', 'furi', 'hopelessli', 'im', 'initi'], 'Segment-3': ['need', 'noth', 'other', 'outgun', 'parti'], 'Segment-4': ['selfobsess', 'sir', 'think', 'time', 'train']}","[['appar', 'ask', 'aveng', 'bring', 'creatur'], ['doctor', 'furi', 'hopelessli', 'im', 'initi'], ['need', 'noth', 'other', 'outgun', 'parti'], ['selfobsess', 'sir', 'think', 'time', 'train']]","['Topic: Avenging a creature brought to ask.', ""Topic: Doctor Furi hopelessly I'm initi."", 'Topic: Outgun Party', 'Topic: Self-obsession and time management in train thinking.']"
9suZ0rGwi9I,angel die dont fli ganger gangster go heaven li,"[0, 1, 35, 3580]",,"['angel die', 'dont fli', 'ganger gangster', 'go heaven li']","{'Segment-1': ['angel', 'die'], 'Segment-2': ['dont', 'fli'], 'Segment-3': ['ganger', 'gangster'], 'Segment-4': ['go', 'heaven', 'li']}","[['angel', 'die'], ['dont', 'fli'], ['ganger', 'gangster'], ['go', 'heaven', 'li']]","['Topic: Angel die.', 'Topic: Words, Topic', 'Topic: Ganger Gangster.', 'Topic: Go to Heaven Li']"
cYiWxt0l1q0,bluetooth click connect devic disconnect display hire ihi ipad iphon messag reconnect remot,"[2, 7, 24, 74, 131, 209]",,"['bluetooth click connect', 'devic disconnect display', 'hire ihi ipad', 'iphon messag reconnect remot']","{'Segment-1': ['bluetooth', 'click', 'connect'], 'Segment-2': ['devic', 'disconnect', 'display'], 'Segment-3': ['hire', 'ihi', 'ipad'], 'Segment-4': ['iphon', 'messag', 'reconnect', 'remot']}","[['bluetooth', 'click', 'connect'], ['devic', 'disconnect', 'display'], ['hire', 'ihi', 'ipad'], ['iphon', 'messag', 'reconnect', 'remot']]","['Topic: Bluetooth click connect.', 'Topic: Device disconnect display.', 'Topic: Hire ihi iPad.', 'Topic: iPhone Messages Reconnect Remote']"
39m4SkhALKE,axe blue bridg dock easter egg fifth figur get go guy last one reason right skull solo thing tri uh um,"[0, 1, 36, 94, 898]",,"['axe blue bridg dock easter', 'egg fifth figur get go', 'guy last one reason right', 'skull solo thing tri uh um']","{'Segment-1': ['axe', 'blue', 'bridg', 'dock', 'easter'], 'Segment-2': ['egg', 'fifth', 'figur', 'get', 'go'], 'Segment-3': ['guy', 'last', 'one', 'reason', 'right'], 'Segment-4': ['skull', 'solo', 'thing', 'tri', 'uh']}","[['axe', 'blue', 'bridg', 'dock', 'easter'], ['egg', 'fifth', 'figur', 'get', 'go'], ['guy', 'last', 'one', 'reason', 'right'], ['skull', 'solo', 'thing', 'tri', 'uh']]","['Topic: Blue Dock Bridge Easter Axe', 'Topic: Fifth egg figur.', 'Topic: The last reason a guy is right.', 'Topic: Skull solo thing tri uh.']"
6-D6AnRwAG0,ahead appli bold burgundi conceal face foundat go im lip long mac magnesia pencil rubi use,"[39, 233]",,"['ahead appli bold burgundi', 'conceal face foundat go', 'im lip long mac', 'magnesia pencil rubi use']","{'Segment-1': ['ahead', 'appli', 'bold', 'burgundi'], 'Segment-2': ['conceal', 'face', 'foundat', 'go'], 'Segment-3': ['im', 'lip', 'long', 'mac'], 'Segment-4': ['magnesia', 'pencil', 'rubi', 'use']}","[['ahead', 'appli', 'bold', 'burgundi'], ['conceal', 'face', 'foundat', 'go'], ['im', 'lip', 'long', 'mac'], ['magnesia', 'pencil', 'rubi', 'use']]","['Topic: Bold Burgundy Ahead', 'Topic: Conceal face found at go.', 'Topic: Long-lasting lip mac makeup.', 'Topic: Magnesia pencil rubi use.']"
